x1,x2,label
1.6010341786957325,2.535352502532186,1.0
1.755945257725254,-2.17235190034929,0.0
2.354478771944337,-1.948528413950235,0.0
4.103089698582016,-0.7665151567638264,0.0
1.7531777941731526,1.787514266053458,1.0
2.0600389011155955,1.587986407994769,1.0
1.368559073392061,-2.355987146667463,0.0
1.62515476671256,1.9153977750720526,1.0
1.54901995748347,2.453814223642652,1.0
1.7461663148402062,2.088548655437006,1.0
3.1650045550284305,-1.3647696246395054,0.0
2.3670257533123937,-1.7192361346300222,1.0
1.8226526855214473,2.282455444993455,1.0
3.0643138596865276,-1.2863810268496767,0.0
2.4594182658003843,-1.7863509203499404,0.0
1.3552335866171616,2.54138089649964,1.0
3.7840339429607104,-1.0238953171067957,0.0
0.10517084268378984,3.362005851184681,1.0
3.1199206609258394,0.8820667792789529,1.0
0.6455405328820241,-2.869192017978669,0.0
3.275501935457494,-1.5192106180149005,0.0
3.6045061532822773,-1.651478548047436,0.0
3.2870413969559253,0.6401630774875291,1.0
1.3985190302921926,-2.3622984938459957,0.0
1.361154711058144,2.8250481003303474,1.0
1.5744904769007408,2.4046539979752826,1.0
1.2162725166756565,-2.682267087348669,0.0
2.179267610190872,1.264377864416922,1.0
2.1423242714050854,-1.8220512208645034,0.0
2.4698179972030574,1.5287991015324536,1.0
0.35620248331871607,3.159842916465153,1.0
3.7908872520535155,0.5978698946523762,1.0
4.567379591581957,-0.5310720419857895,0.0
2.2061235865735656,-1.9982120956134235,0.0
2.954563472497407,-1.3595787494755618,0.0
1.0031388608551197,-2.381774930886157,0.0
2.6903554757172943,1.575953968514784,1.0
0.7898038663017688,3.3126618186397234,1.0
1.5066296155290249,2.074810576703046,1.0
0.6260501340631925,-2.8698837442399925,0.0
0.43938332296717286,-2.908471697303418,0.0
1.9528074556662713,1.7738875843265183,1.0
0.927650104919842,2.928391797968949,1.0
1.9427517102338203,2.3698770661765907,1.0
1.785978009973902,-2.1461621279322545,0.0
2.584236975040232,1.876357882912669,1.0
1.3933176982918243,-2.2900655692745313,0.0
1.702331766110575,-2.165082976036237,0.0
1.9469988851279236,-2.0938234031728418,0.0
4.402690892847031,-0.6992308948012813,0.0
1.9619872509710325,2.5375987593422202,1.0
1.8996471061617697,2.500105799989804,1.0
5.00945541871083,-0.3297480843993186,1.0
1.8971580470906664,-2.1945731522158316,0.0
3.467375485299275,0.7109612851474691,1.0
3.5047044597110597,-0.8270903844790543,0.0
4.774083471784108,-0.7012180859688777,0.0
2.498918515257124,1.8537777178827337,1.0
2.4881941991625767,1.1676683406258643,1.0
3.3649881690465375,-1.2853163412388504,0.0
2.8110164669198823,1.6876462099689675,1.0
3.6144909943868946,-1.1927486774690765,0.0
2.6414870643580772,1.379955187043885,1.0
2.2861183679977852,1.8734980529370167,1.0
1.4228893807369882,-2.4386250629039243,0.0
2.4778081432981613,1.4205299081363796,1.0
-0.10019757848336264,-3.084263407988736,0.0
-1.201780625395645,3.9684647339980827,1.0
2.838533844572007,-1.825089315590629,0.0
1.3806328407897295,2.6005257586680806,1.0
2.395237186941004,1.7122540675878077,1.0
1.7841423349400325,-1.8819982132455968,0.0
1.0712815150593318,-2.5618979193402387,0.0
0.8079575398340157,-2.6018247998975403,0.0
4.0495737396744325,-1.2180434139175804,0.0
2.114057558715863,2.1723984634113798,1.0
0.9292270464809249,2.4843723156399657,1.0
3.333653220238171,0.9489072073216789,1.0
1.1957584787141364,2.8302444377157423,1.0
2.513910309372686,2.3761341530778886,1.0
3.0418005325310506,0.836049190211333,1.0
2.720871186584406,1.7913006000997163,1.0
3.632577045652984,-0.8836919239892509,0.0
0.15290618191271133,-3.3359019698615446,0.0
1.188224737207158,2.4949318649840007,1.0
1.7538447116607991,2.039252404686504,1.0
1.766060752448728,2.0616742363629466,1.0
3.4690714123505977,-1.4361874044072107,0.0
4.174435701003125,-0.8478457063522933,0.0
1.2439523454048578,-2.5503853904096085,0.0
1.5482933431334718,-2.390957409909452,0.0
2.8462530241573467,-1.539721671136758,0.0
1.3457297490076283,2.4849307060958195,1.0
2.042720032019737,1.10127617808017,1.0
2.261030093818999,1.437505340288388,1.0
2.4105586330575,-1.4990346162170156,0.0
0.3296381911202271,3.808119918169088,1.0
1.972602479776222,2.0817195790737197,1.0
1.441131847997632,-2.2321196064553908,0.0
3.304900640665805,-1.2090371703386802,0.0
2.4946700509496846,1.5330164406301308,1.0
3.3157023910209813,-1.2083193183980407,0.0
5.138715401007325,-0.32469487770307714,1.0
2.9859875347106515,0.8890220598671001,1.0
1.9735462836545767,2.0652250448645604,1.0
0.20195933637956176,3.392912268284819,1.0
2.574241549616929,-1.7145254386052857,0.0
3.359261178052075,-1.085077946623629,0.0
2.577833542260957,1.7070776277186934,1.0
3.4231892083394344,1.2423240827277482,1.0
2.487258357904854,-1.7021484230546897,0.0
2.8131538401577796,-1.4922738463871612,0.0
2.3654447314161406,-1.7663775082761326,0.0
0.7744474045063259,-2.7784817205788466,0.0
3.777259088489589,-1.0750443936917842,0.0
0.8995992577804057,-2.2574483193009214,0.0
1.283782069472378,2.478637502410212,1.0
2.8578822875069996,-1.601168361656184,0.0
1.6569723305657236,1.8700665316604677,1.0
1.151540474185777,2.416548236364557,1.0
2.2321259251052474,-2.1615907574315743,0.0
1.2614044973604495,-2.37015568642249,0.0
0.8559517418636184,3.027698447985742,1.0
1.6465867117264192,2.210310309251301,1.0
0.21289721183086896,-2.659833920315573,0.0
3.125089501749118,-1.3599316901828817,0.0
2.588787987176863,-1.5323139629555231,0.0
1.471292785055744,2.9823583486226797,1.0
0.32450642919205874,2.959773872053715,1.0
2.313614045226446,1.9197828815688065,1.0
1.9204216536284415,1.6800189747323508,1.0
1.9527544692188303,1.2354895717997725,1.0
3.913139491978886,-1.0523196913409327,0.0
1.1916325716992477,-2.3974648498715276,0.0
2.231903935965771,-1.9251638924042045,0.0
0.7220847004362878,2.8889741276221677,1.0
3.0264241871528132,-1.4478925869972707,0.0
2.339681934565844,1.9360793700436598,1.0
0.8732393182075087,-2.6902523408293644,0.0
2.9529333310872135,1.2007454363329009,1.0
1.4353816003866275,2.4157019552192547,1.0
1.5789092478431441,-2.117638490207162,0.0
1.109681481932384,-2.3854926869692745,0.0
1.4881751565633177,1.9910948718144108,1.0
2.8350358702017786,1.2411023971301467,1.0
3.215882530590609,-1.4247906717097816,0.0
3.5007908248389787,0.5240500686006193,1.0
2.438846308966628,1.5994218352037075,1.0
1.95666682288534,-2.1636705294330043,0.0
2.36783686796395,-1.91435582778423,0.0
1.5783551335325656,2.3397284974998507,1.0
2.889988355099432,-1.3680421647850927,0.0
1.0013423729126896,2.596977346687542,1.0
2.5710886281206773,1.5493868446429375,1.0
0.7907313972400505,3.4035699482513984,1.0
2.5372489614153215,-1.4272224771067141,0.0
0.4762929982914661,-2.750999655968988,0.0
1.844653171226399,-1.9410899064935758,0.0
1.7606491792396692,2.041744214803183,1.0
-0.5505365422665172,-3.3752139944982895,0.0
3.0959539533421703,-1.1611171412000756,0.0
3.7536702136209144,-1.1557520562368475,0.0
0.4721800521094899,2.5875521545779603,1.0
1.865132557699815,1.5868379385942637,1.0
4.266414682005278,-0.7315477043886816,0.0
3.0898081325771933,0.6410708089249282,1.0
2.684630593019983,1.7866040128464133,1.0
1.789678052163414,-2.402915738733614,0.0
2.2102685353828306,-1.8148260328718633,0.0
1.9487827949932106,2.486805088549792,1.0
3.6643483279142024,-0.9747722082570165,0.0
1.5166381564596003,-2.3161003778895117,0.0
1.8636568530325575,2.0352367868841292,1.0
2.980046714126093,1.428288310616039,1.0
1.8513684987399213,-2.1584014099275146,0.0
1.7392730582467824,2.172921232250325,1.0
2.703804739544275,-1.8874075279872258,0.0
1.934032995115393,-2.1253676516957385,0.0
0.9608107955576737,2.8361072353603674,1.0
3.7321366381362573,0.5047671739185726,1.0
2.0392148920184754,1.7944792267298095,1.0
1.1739922939707987,-2.4723730253709664,0.0
1.1333287415804003,2.679473803129483,1.0
1.722111486728974,1.8803043679897153,1.0
0.48496413675892036,-2.995766999088028,0.0
1.3680956737253993,2.217911467119198,1.0
2.2528191373481876,-1.989721997422365,0.0
-0.3465631779130831,-3.288347103238803,0.0
2.5954931246680557,-1.5668260742472846,0.0
2.4261853513515885,1.3494147322997734,1.0
0.36378893997463946,-2.8562380954553124,0.0
3.8536910690908908,0.8092435038970498,1.0
1.5934406690903191,2.3208229240006,1.0
2.205470511548027,1.4001201322272663,1.0
2.6900505937642043,-1.3749497487655578,0.0
4.666990774181063,-0.47177554282101974,0.0
2.5211105812074446,-1.745366069624955,0.0
0.021955565176211778,3.278741319209818,1.0
1.7845339091519097,-2.2591541893450184,0.0
2.6867816023912945,1.1884740853585147,1.0
3.6023688109912673,0.895273234924407,1.0
1.8505939437068462,1.5104883641041027,1.0
1.5201543882468505,2.512914301595613,1.0
2.798248308188299,1.015024861683381,1.0
0.42761047274010977,-2.914231014207254,0.0
3.4654441525207953,1.143589108459294,1.0
2.8780772897796685,0.9818515837898851,0.0
4.510052260781782,-0.46270880534420744,0.0
2.418658350743235,-2.0335472599733606,0.0
1.7712749636728289,1.8830385650725079,1.0
2.2237531083945927,-1.7624731316697761,0.0
1.9366246166389331,2.17537266730637,1.0
3.4630427506163413,-1.2200819148314348,0.0
3.2183924355491613,-1.1029500983449707,0.0
1.5470813613283014,1.707805402506556,1.0
-0.10143265725572892,3.726798379230037,1.0
2.138715586358472,1.9984600029000048,1.0
3.1229833426204685,-1.0677355418372936,0.0
3.4288172538715065,-1.0246111453958833,0.0
4.545050078881084,-0.6473962021540669,0.0
0.7131990640010679,2.849179008788652,1.0
2.997284940172155,1.0755931775988206,1.0
2.0957625247696887,2.5288660946763386,1.0
1.3601954605938118,2.0392408804863806,1.0
1.7683282605138986,2.4403869523943977,1.0
-1.4073607431208437,-3.8483460788961454,0.0
2.8520696936818686,-1.4761988614358788,0.0
2.0457070527754393,-1.9418811598433825,0.0
0.06295041185935246,3.4341222433736664,1.0
3.096769833886447,0.4576693536281833,1.0
-1.4727177022170639,-3.850971449868199,0.0
2.2306008061112603,1.2476464376126422,1.0
1.951200676981596,2.339217358557062,1.0
0.15407973043471146,-3.1907581641564096,0.0
3.025209969480381,0.7546897571388913,1.0
2.5029045412836504,-1.710028385013016,0.0
5.095607805904736,-0.0901550887135083,0.0
2.4258062413820216,1.395831669098158,1.0
1.8868059175391387,2.3359459550523622,1.0
0.9882314566076449,-2.6360138679605063,0.0
4.126615560173866,-0.676193920917026,0.0
2.615755535167537,-1.4987657430859902,0.0
1.4579960573702875,2.521614792397881,1.0
0.9726789858759239,-2.272029608883384,0.0
2.419655830884722,-1.7559429273347005,0.0
3.7556436767393295,-0.8695700962052222,0.0
0.30276447246690785,-2.7968635497741667,0.0
3.1531752835087667,-1.256818716411368,0.0
1.1704532273604298,-2.4845582716510317,0.0
2.5459895710677447,1.3056480976179987,1.0
3.7143942548085125,-1.1341637673250409,0.0
1.1564089786594658,2.225221474071568,1.0
1.0082409566749748,-2.607540246484056,0.0
3.0395865043616257,1.4020408866572627,1.0
3.2505196493665633,-1.3868472589620704,0.0
2.630684981978529,1.8496297460124913,1.0
0.14898815925056974,-3.253022133997982,0.0
1.1895324224590076,-2.357918420486924,0.0
1.8182180365672946,2.6122000597276105,1.0
3.0169666022476314,1.2376515196766809,1.0
1.872125462112761,2.115297087411998,1.0
2.8203374525324056,1.373494689812693,1.0
2.1523108721124453,1.6132182869208211,1.0
2.699228027248244,1.3696792070404027,1.0
1.4433652024281063,2.57099976868977,1.0
2.4574261181299994,-1.6624308949414064,0.0
3.392047122802177,0.29121936863186715,1.0
0.386146071750904,-2.7663527242096237,0.0
2.9047725537868265,0.7456771730681664,1.0
2.551149273774721,1.4047471726857428,1.0
2.3787863377293386,-1.591663078555768,0.0
4.116290332761566,-0.6724527753095424,0.0
1.4262323371887526,2.632243088285936,1.0
0.37343614253563073,3.3824831930514603,1.0
1.4603756018524365,1.968431282964063,1.0
-0.31733468031476164,3.89669373842663,1.0
1.3543307280245378,1.7801895680532498,1.0
3.3975538580839117,0.5420179050772445,1.0
2.806990602974561,1.3652641799640617,1.0
1.5160355762797952,-2.3904607611294537,0.0
3.017150024795102,-1.3084678369525227,0.0
0.8747348456944946,2.3688878390669803,0.0
1.826233382459991,-2.007419559136639,0.0
1.1038221481630455,-2.4560117531255763,0.0
1.157802124080717,-2.9176788950772403,0.0
0.3029305176049888,-2.7999254876465365,0.0
2.0612144018005063,-2.0592216535017203,0.0
2.94903736282277,1.075678407661748,1.0
3.1527053090266,0.9693340478179477,1.0
1.960831105781554,2.7507718972144954,1.0
1.8910715674280625,1.9195159966883728,1.0
3.7853153603165626,-1.1602749160053183,0.0
3.6328182327509664,-0.808192814221772,0.0
1.9261049327982243,-1.9391310104009793,0.0
3.197423517562875,-1.2022907129630198,0.0
2.532186082000722,-1.5029882941839046,0.0
2.6825295820861945,0.6188140955046744,1.0
2.5329200111685592,1.3728269205809087,1.0
0.7501612761659022,-2.869888413084062,0.0
-0.4412902217711858,-3.091305485094431,0.0
2.377186667433803,1.6535700748184214,1.0
1.3947576421677903,3.114299484421495,1.0
2.812657131546467,1.3980937869165109,1.0
3.2913440820296644,-1.1078704750866841,0.0
2.3610186876545955,2.1790226789488525,1.0
0.3256751465151868,3.3214071845649915,1.0
1.657284989874015,2.919510945959539,1.0
1.0634518565175672,-2.647966494173993,0.0
2.435674592257413,-1.7718408070258103,0.0
1.2639313662116223,2.5362790103529838,1.0
2.8725921409148563,1.8425128967755204,1.0
2.074603750850367,-2.0466646388957384,0.0
2.2156947869454475,1.5833825935567996,1.0
0.38380973056338386,-2.781350354842095,0.0
3.332642349686143,1.1939457135378446,1.0
2.4442988647974393,-1.7194720036131173,0.0
2.262693546766974,1.5206638570289182,1.0
-0.4274059361102882,-3.16039845978491,0.0
1.1455618186896568,3.0326727395604456,1.0
-0.18849453621486356,4.151410567226009,1.0
1.264515002021207,2.103558171593838,1.0
2.3210078708350297,-1.9617177691630105,0.0
-0.40695268325327083,-3.3209483959163113,0.0
3.1141893018824085,-1.337047691503848,0.0
0.9702602980949546,2.8676128769769975,1.0
1.2121698287601044,2.7117830770839086,1.0
2.6427001668520886,-1.5690379498011335,0.0
1.1323753490274726,-2.5289895987545634,0.0
1.3648096551024205,-2.3583601269875207,0.0
0.5853752306753164,-2.7973699144334794,0.0
2.8030344488662595,-1.5009842519340435,0.0
4.046565196929669,0.1351053261022459,1.0
1.6124972133899953,-1.8782419343667973,0.0
2.1153170399697956,-1.8621636774962669,0.0
1.273399078146657,-2.0051685885690427,0.0
2.629014736091744,1.5068661053121628,1.0
3.946332984200831,0.5510553284018689,1.0
3.2256903105884227,1.3708453559288813,1.0
1.441903271215795,-2.596094266195463,0.0
0.9716200919129041,-2.662353439331508,0.0
0.6114004334995875,2.7614481107149684,1.0
2.6373755229283606,2.024975248082677,1.0
2.1584228593311705,1.7648153458231108,1.0
-0.6991962494020019,4.226727518353012,1.0
2.3825425494466788,1.7543014533317438,1.0
2.7359815935319727,-1.656519457221657,0.0
3.189730972955501,0.889561035350767,1.0
3.2948463117675733,-1.3087475327557951,0.0
2.7108398553082935,1.8631426702881617,1.0
3.5286818659820653,-1.4298302827244154,0.0
1.425217307636112,-2.2036946206432546,0.0
1.9864751264985088,1.9729128753514846,1.0
1.1410210185221334,-2.5070411284118195,0.0
1.1783429594066188,-2.5221418330344023,0.0
2.79177482482195,-1.4322112799854043,0.0
2.1230543990575175,1.7221709302001227,1.0
2.78132603979798,-1.5891832387936171,0.0
1.4886378202275277,2.1875597769279294,1.0
2.4040209297881563,-1.3607965565981215,0.0
0.578163382237276,3.5160619821185,1.0
1.7618720655265563,1.8754269084374562,1.0
1.8440119671009698,-2.4083465545248233,0.0
1.2184396241524849,-2.600839594403818,0.0
2.1951842698660298,2.785164064542822,1.0
1.575256508020892,-2.0825609929119735,0.0
1.8517139732934287,-2.001865590192793,0.0
2.1437008454929063,2.1155304995299025,1.0
2.0317243675018335,-1.7376252683909295,0.0
1.2061479591252737,-2.5494278580940684,0.0
1.1325819255658223,2.9200414930407885,1.0
1.8203737652631378,-2.1506542305314325,0.0
3.1795910720904996,1.1138542073146982,1.0
1.7932431476949993,-2.122151606357164,0.0
